latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
23.58615,49.00334,316.62,1.24,1.11,2023-03-10,1851,T,94,6.1NRT,289.77,20.86,N
23.58467,48.99142,312.75,1.24,1.11,2023-03-10,1851,T,86,6.1NRT,289.57,16.43,N
23.58735,48.99675,313.08,1.24,1.11,2023-03-10,1851,T,86,6.1NRT,289.61,17,N
25.16172,52.87757,305.17,2.39,1.49,2023-03-10,1851,T,22,6.1NRT,288.27,22.49,N
25.53578,53.15107,310.75,2.53,1.53,2023-03-10,1851,T,72,6.1NRT,291.38,37.44,N
28.49715,49.71342,325.16,1.58,1.24,2023-03-10,1851,T,100,6.1NRT,286.97,46.89,N
30.39716,50.61239,302.23,1.93,1.36,2023-03-10,1853,T,48,6.1NRT,283.73,19.55,N
30.39169,49.85622,301.58,1.72,1.29,2023-03-10,1853,T,42,6.1NRT,285.18,14.97,N
30.26608,47.71378,317.14,1.27,1.12,2023-03-10,1853,T,94,6.1NRT,286.42,24.8,N
30.27675,47.35778,302.02,1.22,1.1,2023-03-10,1853,T,46,6.1NRT,286.17,8.86,N
30.35636,47.33893,305.43,1.22,1.1,2023-03-10,1853,T,64,6.1NRT,286.9,11.52,N
30.52939,47.6155,317.22,1.26,1.12,2023-03-10,1853,T,95,6.1NRT,288.54,23,N
30.52791,47.6026,319.87,1.26,1.11,2023-03-10,1853,T,99,6.1NRT,289.14,26.65,N
30.49557,47.32379,300.65,1.22,1.1,2023-03-10,1853,T,31,6.1NRT,286.96,8.16,N
30.49412,47.31134,306.84,1.22,1.1,2023-03-10,1853,T,69,6.1NRT,287.21,12.95,N
30.56835,47.33141,307.16,1.22,1.1,2023-03-10,1853,T,70,6.1NRT,286.91,12.12,N
30.5669,47.31892,307.68,1.22,1.1,2023-03-10,1853,T,72,6.1NRT,287.35,12.83,N
30.56166,47.10609,303.08,1.19,1.09,2023-03-10,1853,T,53,6.1NRT,286.38,9.87,N
30.60726,47.32529,312.49,1.22,1.1,2023-03-10,1853,T,85,6.1NRT,289.07,17.29,N
30.68969,47.33205,301.06,1.22,1.1,2023-03-10,1853,T,37,6.1NRT,288.14,7.26,N
30.76092,47.32705,302.84,1.23,1.1,2023-03-10,1853,T,52,6.1NRT,287.26,9.44,N
30.91677,48.27728,301.03,1.39,1.17,2023-03-10,1853,T,37,6.1NRT,287.22,10.15,N
31.04038,49.39002,300.2,1.63,1.26,2023-03-10,1853,T,21,6.1NRT,285.43,12.28,N
30.93053,48.01836,312.16,1.34,1.15,2023-03-10,1853,T,84,6.1NRT,287.61,19.99,N
30.8824,47.32779,314.9,1.23,1.1,2023-03-10,1853,T,90,6.1NRT,288.84,20.65,N
31.00427,48.14254,324.96,1.37,1.16,2023-03-10,1853,T,100,6.1NRT,287.76,39.9,N
31.00276,48.12847,305.57,1.36,1.16,2023-03-10,1853,T,65,6.1NRT,286.27,13.96,N
31.13583,49.31934,316.39,1.62,1.25,2023-03-10,1853,T,93,6.1NRT,285.63,34.27,N
31.05848,47.61627,302.08,1.28,1.12,2023-03-10,1853,T,29,6.1NRT,285.82,8.77,N
31.21277,48.95592,302.86,1.54,1.22,2023-03-10,1853,T,52,6.1NRT,285.96,13.24,N
31.08787,47.78799,324.16,1.31,1.13,2023-03-10,1853,T,100,6.1NRT,288.07,35.61,N
31.06843,47.61473,301.79,1.28,1.12,2023-03-10,1853,T,24,6.1NRT,286.49,8.45,N
31.03158,47.29192,324.55,1.23,1.1,2023-03-10,1853,T,100,6.1NRT,289.09,33.57,N
31.03012,47.27928,351.71,1.23,1.1,2023-03-10,1853,T,100,6.1NRT,291.37,92.42,N
31.07988,47.62638,306.96,1.28,1.12,2023-03-10,1853,T,70,6.1NRT,287.09,13.09,N
31.15912,48.05645,327.16,1.36,1.15,2023-03-10,1853,T,100,6.1NRT,287.97,42.35,N
31.16815,48.06301,310.65,1.36,1.15,2023-03-10,1853,T,81,6.1NRT,286.95,18.67,N
31.16665,48.049,309.47,1.36,1.15,2023-03-10,1853,T,77,6.1NRT,287.01,17.31,N
31.2751,48.11271,307.52,1.37,1.16,2023-03-10,1853,T,72,6.1NRT,286.87,15.64,N
31.65673,47.51358,319.37,1.28,1.12,2023-03-10,1853,T,98,6.1NRT,288.71,26.65,N
31.65785,47.52049,308.57,1.29,1.13,2023-03-10,1853,T,75,6.1NRT,287.83,14.84,N
31.65639,47.50716,310.5,1.28,1.12,2023-03-10,1853,T,80,6.1NRT,288.03,16.7,N
31.67886,47.43619,310.36,1.27,1.12,2023-03-10,1853,T,80,6.1NRT,288.16,16.44,N
31.76208,46.04607,305.61,1.1,1.05,2023-03-10,1853,T,65,6.1NRT,287.69,9.76,N
32.10838,47.54896,307.23,1.31,1.13,2023-03-10,1853,T,71,6.1NRT,287.35,14.3,N
32.12394,47.41724,300.24,1.29,1.13,2023-03-10,1853,T,17,6.1NRT,286.83,7.41,N
32.12246,47.40386,311.52,1.28,1.12,2023-03-10,1853,T,83,6.1NRT,287.77,17.33,N
32.25783,47.25432,302.31,1.26,1.12,2023-03-10,1853,T,48,6.1NRT,287.17,9.32,N
32.99058,46.18674,314.22,1.15,1.07,2023-03-10,1853,T,89,6.1NRT,286.64,18.61,N
33.15696,44.78733,306.37,1.04,1.02,2023-03-10,1853,T,68,6.1NRT,284.63,10.53,N
0.6168,-59.72802,307.67,3.19,1.69,2023-03-10,1711,A,58,6.1NRT,288.01,26.5,D
0.61517,-59.7351,310.95,3.19,1.69,2023-03-10,1711,A,45,6.1NRT,287.74,33.84,D
1.25339,-60.35353,316.71,3.49,1.76,2023-03-10,1711,A,73,6.1NRT,289.19,59.99,D
1.34837,-60.0311,312.23,3.28,1.71,2023-03-10,1711,A,44,6.1NRT,287.38,39.96,D
1.26388,-60.36222,314.75,3.49,1.76,2023-03-10,1711,A,62,6.1NRT,289.59,45.36,D
1.34574,-60.0376,310.23,3.28,1.71,2023-03-10,1711,A,47,6.1NRT,287.53,34.87,D
2.65002,-60.1739,318.94,3.19,1.69,2023-03-10,1711,A,61,6.1NRT,288.92,60.61,D
2.64569,-60.20222,324.04,3.21,1.7,2023-03-10,1711,A,69,6.1NRT,288.51,89.66,D
2.64769,-60.17811,323.12,3.19,1.69,2023-03-10,1711,A,45,6.1NRT,289.28,71.51,D
2.87157,-60.61455,315.08,3.43,1.74,2023-03-10,1711,A,0,6.1NRT,291.93,44.84,D
3.13682,-60.67402,320.48,3.43,1.74,2023-03-10,1711,A,75,6.1NRT,292.92,51.95,D
3.14721,-60.6801,319.62,3.43,1.74,2023-03-10,1711,A,74,6.1NRT,292.26,46.06,D
3.39045,-59.91956,320.92,2.96,1.64,2023-03-10,1711,A,72,6.1NRT,292.1,47.28,D
5.57711,-53.65542,329.73,1.04,1.02,2023-03-10,1711,A,84,6.1NRT,294.08,25.2,D
5.57575,-53.6647,321.34,1.04,1.02,2023-03-10,1711,A,76,6.1NRT,295.67,15.18,D
5.35783,-58.14164,318.77,1.97,1.37,2023-03-10,1711,A,61,6.1NRT,294.97,28.09,D
5.35517,-58.15903,314.2,1.98,1.37,2023-03-10,1711,A,33,6.1NRT,293.04,18.75,D
5.361,-58.14738,327.13,1.97,1.37,2023-03-10,1711,A,79,6.1NRT,295.85,50.52,D
5.88804,-56.53841,320.77,1.46,1.2,2023-03-10,1711,A,75,6.1NRT,295.06,21.37,D
5.89238,-56.54575,320.74,1.46,1.2,2023-03-10,1711,A,75,6.1NRT,295.26,20.92,D
6.11373,-57.92854,316.49,1.84,1.33,2023-03-10,1711,A,72,6.1NRT,294.93,23.14,D
6.6216,-57.97866,306.09,1.82,1.32,2023-03-10,1711,A,45,6.1NRT,280.73,8.67,D
6.61903,-57.99484,309.17,1.82,1.32,2023-03-10,1711,A,57,6.1NRT,282.76,13.18,D
9.2323,-61.19577,314.56,2.91,1.63,2023-03-10,1713,A,36,6.1NRT,289.71,35.12,D
9.2698,-61.14929,320.14,2.88,1.62,2023-03-10,1713,A,72,6.1NRT,289.98,61.48,D
9.26547,-61.17504,314.87,2.9,1.62,2023-03-10,1713,A,58,6.1NRT,289.61,38.74,D
9.27156,-61.15419,321.35,2.88,1.62,2023-03-10,1713,A,72,6.1NRT,290.22,65.24,D
9.07152,-62.84325,310.17,3.95,1.85,2023-03-10,1713,A,12,6.1NRT,287.56,62,D
-31.10379,-53.70242,321.46,3.08,1.67,2023-03-10,1702,A,66,6.1NRT,296.83,60.8,D
-30.84379,-52.65239,314.27,2.6,1.55,2023-03-10,1702,A,58,6.1NRT,299.88,29.91,D
-30.84595,-52.67947,315.78,2.61,1.55,2023-03-10,1702,A,63,6.1NRT,298.2,35.38,D
-30.83884,-52.66018,319.57,2.6,1.55,2023-03-10,1702,A,70,6.1NRT,300.01,46.16,D
-29.90773,-51.92603,321.47,2.25,1.45,2023-03-10,1702,A,63,6.1NRT,298.27,38.43,D
-29.90986,-51.94971,313.8,2.26,1.46,2023-03-10,1702,A,43,6.1NRT,296.56,15.64,D
-28.90345,-55.92105,319.93,4.14,1.88,2023-03-10,1702,A,31,6.1NRT,297.95,40.04,D
-27.63236,-54.32465,313.31,3.11,1.67,2023-03-10,1704,A,62,6.1NRT,297.29,27.3,D
-27.17154,-51.33728,307.35,1.89,1.34,2023-03-10,1704,A,52,6.1NRT,292.58,12.73,D
-27.37616,-55.49198,310.91,3.73,1.81,2023-03-10,1704,A,58,6.1NRT,294,32.17,D
-27.38637,-55.4949,312.26,3.73,1.81,2023-03-10,1704,A,63,6.1NRT,293.96,39.25,D
-27.18326,-56.61435,314.96,4.44,1.94,2023-03-10,1704,A,66,6.1NRT,296.45,55.6,D
-25.23812,-42.56566,324.97,1.21,1.09,2023-03-10,1704,A,78,6.1NRT,292.64,27.81,D
-25.24008,-42.57755,319.7,1.21,1.09,2023-03-10,1704,A,72,6.1NRT,291.53,20.71,D
-26.13646,-55.68277,311.42,3.73,1.81,2023-03-10,1704,A,45,6.1NRT,292.98,51.58,D
-25.63008,-55.8753,313.98,3.8,1.82,2023-03-10,1704,A,48,6.1NRT,294.45,52.07,D
-23.44805,-45.07821,311.88,1.02,1.01,2023-03-10,1704,A,0,6.1NRT,291.4,10.48,D
-22.92459,-43.73134,319.59,1.14,1.06,2023-03-10,1704,A,44,6.1NRT,298.49,8.8,D
-22.91507,-43.73315,319.02,1.14,1.06,2023-03-10,1704,A,34,6.1NRT,298.62,8.67,D
-23.26844,-54.52033,311.96,2.84,1.61,2023-03-10,1704,A,56,6.1NRT,292.88,23.33,D
-22.12939,-53.32673,318.61,2.24,1.45,2023-03-10,1704,A,40,6.1NRT,297.69,32.46,D
-21.63917,-54.19851,318.45,2.56,1.54,2023-03-10,1704,A,22,6.1NRT,295.46,41.97,D
34.89671,43.80848,302.98,1.01,1.01,2023-03-10,1855,T,53,6.1NRT,283.27,8.26,N
35.48487,44.15142,302.87,1.04,1.02,2023-03-10,1855,T,52,6.1NRT,282.12,8.84,N
35.6888,43.88161,302.62,1.02,1.01,2023-03-10,1855,T,50,6.1NRT,282.25,8.44,N
35.68734,43.87053,312.77,1.02,1.01,2023-03-10,1855,T,86,6.1NRT,282.6,15.45,N
35.72861,44.04487,305.98,1.03,1.02,2023-03-10,1855,T,66,6.1NRT,283.03,10.32,N
35.72715,44.03371,313.91,1.03,1.02,2023-03-10,1855,T,88,6.1NRT,283.31,16.23,N
36.02076,43.67601,304.32,1.02,1.01,2023-03-10,1855,T,60,6.1NRT,283.84,9.12,N
39.95242,46.19778,322.7,1.39,1.17,2023-03-10,1857,T,100,6.1NRT,269.74,42.57,N
52.53854,39.62669,310.38,1.09,1.04,2023-03-10,1900,T,80,6.1NRT,270.82,16.8,N
52.56038,39.57098,309.34,1.08,1.04,2023-03-10,1900,T,77,6.1NRT,270.97,16.6,N
-34.12415,-70.45477,325.61,1.12,1.05,2023-03-10,1840,A,62,6.1NRT,311.15,9.63,D
-33.35291,-65.75426,326.2,1.11,1.05,2023-03-10,1840,A,74,6.1NRT,300.59,15.23,D
-33.88373,-70.88542,354.21,1.15,1.07,2023-03-10,1840,A,97,6.1NRT,307.66,71.42,D
-33.88522,-70.89776,367.6,1.16,1.07,2023-03-10,1840,A,100,6.1NRT,315.44,117,D
-33.87409,-70.88721,344.35,1.15,1.07,2023-03-10,1840,A,91,6.1NRT,314.78,45.78,D
-33.8756,-70.89972,358.91,1.16,1.07,2023-03-10,1840,A,99,6.1NRT,317.64,85.22,D
-30.6168,-59.54436,326.89,2.91,1.63,2023-03-10,1840,A,49,6.1NRT,301.68,59.27,D
-30.61603,-59.55228,330.09,2.91,1.63,2023-03-10,1840,A,57,6.1NRT,302.01,78.64,D
-30.59553,-60.89194,330.14,2.38,1.49,2023-03-10,1840,A,76,6.1NRT,307.85,51.09,D
-28.6151,-57.85127,322.18,4.22,1.9,2023-03-10,1840,A,0,6.1NRT,300.36,89.72,D
-29.67221,-62.6342,326.73,1.91,1.35,2023-03-10,1840,A,0,6.1NRT,310.38,20.95,D
-28.63102,-57.85135,321.75,4.22,1.9,2023-03-10,1840,A,0,6.1NRT,299.69,95.03,D
-29.31049,-66.72538,328.99,1.14,1.06,2023-03-10,1842,A,67,6.1NRT,309.38,10.12,D
-27.44593,-57.88207,321.8,4.5,1.95,2023-03-10,1842,A,44,6.1NRT,298.25,69.1,D
-26.91875,-65.34615,321.25,1.46,1.19,2023-03-10,1842,A,16,6.1NRT,303.79,14.92,D
-26.44391,-69.47548,338.91,1.01,1,2023-03-10,1842,A,84,6.1NRT,310.13,27.16,D
-26.44538,-69.48537,325.34,1.01,1,2023-03-10,1842,A,60,6.1NRT,310.86,8.6,D
-24.40462,-60.37557,314.14,3.62,1.78,2023-03-10,1842,A,44,6.1NRT,297.35,37.21,D
-23.00943,-61.39593,327.15,3.3,1.72,2023-03-10,1842,A,77,6.1NRT,297.45,89.33,D
-23.013,-61.40294,335.83,3.3,1.72,2023-03-10,1842,A,85,6.1NRT,298.98,155.93,D
-19.85013,-63.12501,328.38,2.91,1.63,2023-03-10,1845,A,81,6.1NRT,296.54,88.8,D
-19.84862,-63.13326,325.3,2.91,1.63,2023-03-10,1845,A,78,6.1NRT,295.86,73.08,D
-17.50605,-71.35361,333.84,1.02,1.01,2023-03-10,1845,A,65,6.1NRT,307.1,13.9,D
-39.51635,-64.68954,329.58,1.05,1.02,2023-03-10,1838,A,50,6.1NRT,307.35,13.73,D
-39.5072,-64.69202,334.53,1.05,1.02,2023-03-10,1838,A,78,6.1NRT,309.14,20.49,D
-39.50912,-64.70411,334.85,1.04,1.02,2023-03-10,1838,A,75,6.1NRT,313.64,21.38,D
-39.49806,-64.6945,333.14,1.05,1.02,2023-03-10,1838,A,81,6.1NRT,308.24,18.77,D
-39.49998,-64.70659,326.34,1.04,1.02,2023-03-10,1838,A,48,6.1NRT,309.18,9.47,D
-38.25657,-72.38017,327.24,1.55,1.23,2023-03-10,1838,A,81,6.1NRT,308.93,26.95,D
-38.08098,-72.67749,388.01,1.6,1.25,2023-03-10,1838,A,100,6.1NRT,305.39,361.53,D
-38.08273,-72.69608,393.73,1.6,1.25,2023-03-10,1838,A,100,6.1NRT,309.1,419.73,D
-38.06968,-72.67916,343.28,1.6,1.25,2023-03-10,1838,A,92,6.1NRT,304.88,80.62,D
-38.07143,-72.69794,341.34,1.6,1.25,2023-03-10,1838,A,91,6.1NRT,306.28,72.52,D
-38.06904,-72.66738,324.31,1.6,1.24,2023-03-10,1838,A,73,6.1NRT,301.47,30.63,D
-38.07088,-72.68594,342.14,1.6,1.25,2023-03-10,1838,A,91,6.1NRT,306.5,76.97,D
-38.05961,-72.68797,320.18,1.6,1.25,2023-03-10,1838,A,36,6.1NRT,302.63,18.5,D
-37.76656,-70.96806,389.36,1.29,1.13,2023-03-10,1838,A,100,6.1NRT,317.62,267.64,D
-37.76824,-70.98305,357.74,1.29,1.13,2023-03-10,1838,A,98,6.1NRT,310.22,100.6,D
-34.1172,-58.96212,328.05,2.6,1.55,2023-03-10,1838,A,50,6.1NRT,302.26,61.3,D
-34.11398,-58.96827,321.71,2.6,1.55,2023-03-10,1838,A,0,6.1NRT,301.79,38.82,D
-34.07922,-59.00918,325.56,2.58,1.54,2023-03-10,1838,A,53,6.1NRT,303.21,49.92,D
-33.91555,-58.76976,326.86,2.7,1.57,2023-03-10,1838,A,0,6.1NRT,302.01,63.99,D
-33.91381,-58.77529,320.66,2.7,1.57,2023-03-10,1838,A,41,6.1NRT,301.68,33.23,D
-33.88877,-59.09159,322.58,2.58,1.54,2023-03-10,1838,A,48,6.1NRT,300.23,49.58,D
-33.66973,-59.40543,331.35,2.5,1.52,2023-03-10,1838,A,62,6.1NRT,303.94,67.31,D
-33.67839,-59.4073,331.7,2.5,1.52,2023-03-10,1838,A,68,6.1NRT,304.89,69.83,D
3.80035,-71.68574,363.94,1.76,1.3,2023-03-10,1849,A,75,6.1NRT,289.93,196.71,D
3.81419,-71.67177,317.67,1.76,1.3,2023-03-10,1849,A,0,6.1NRT,289.73,12.46,D
3.81195,-71.68739,319.99,1.76,1.3,2023-03-10,1849,A,67,6.1NRT,288.09,17.65,D
3.79587,-71.69061,333.61,1.76,1.3,2023-03-10,1849,A,74,6.1NRT,289.52,54.24,D
3.80959,-71.6766,362.3,1.76,1.3,2023-03-10,1849,A,75,6.1NRT,289.66,189.44,D
3.80746,-71.69226,327.44,1.76,1.3,2023-03-10,1849,A,75,6.1NRT,289.3,36.18,D
4.22383,-72.0913,316.73,1.66,1.27,2023-03-10,1849,A,57,6.1NRT,291.69,12.21,D
4.45995,-72.77058,321.97,1.49,1.21,2023-03-10,1849,A,70,6.1NRT,291.96,18.84,D
7.33564,-67.18359,316.26,4.54,1.96,2023-03-10,1851,A,37,6.1NRT,286.03,49.61,D
7.33521,-67.18855,317.71,4.54,1.96,2023-03-10,1851,A,52,6.1NRT,286.66,61.36,D
6.80644,-75.17423,320.81,1.14,1.06,2023-03-10,1851,A,58,6.1NRT,295.38,14.05,D
6.89841,-76.20132,324.06,1.04,1.02,2023-03-10,1851,A,77,6.1NRT,301.17,12.04,D
7.4858,-75.01912,319.33,1.18,1.08,2023-03-10,1851,A,43,6.1NRT,298.01,11.3,D
7.52394,-75.23724,329.11,1.15,1.07,2023-03-10,1851,A,60,6.1NRT,298.79,22.35,D
7.28947,-76.88538,333.52,1.01,1.01,2023-03-10,1851,A,85,6.1NRT,299.42,23.96,D
7.27951,-77.27477,318.42,1,1,2023-03-10,1851,A,67,6.1NRT,296.98,9.03,D
7.76908,-73.9874,328.65,1.37,1.16,2023-03-10,1851,A,78,6.1NRT,303.72,20.21,D
7.63168,-74.98016,349.68,1.19,1.09,2023-03-10,1851,A,95,6.1NRT,297.68,67.95,D
7.6302,-74.99079,332.66,1.19,1.09,2023-03-10,1851,A,83,6.1NRT,297.53,30.38,D
7.56782,-75.43687,328.52,1.13,1.06,2023-03-10,1851,A,75,6.1NRT,294.9,21.71,D
7.64656,-75.01487,332.76,1.19,1.08,2023-03-10,1851,A,83,6.1NRT,296.68,30.69,D
7.64506,-75.02547,319.54,1.19,1.08,2023-03-10,1851,A,55,6.1NRT,297.56,11.06,D
7.65623,-75.0162,318.81,1.19,1.08,2023-03-10,1851,A,38,6.1NRT,296.61,9.42,D
7.67175,-75.00337,358.02,1.19,1.09,2023-03-10,1851,A,99,6.1NRT,297.34,92.72,D
7.6703,-75.01407,319.41,1.19,1.08,2023-03-10,1851,A,38,6.1NRT,297.21,9.49,D
7.68143,-75.00479,329.94,1.19,1.09,2023-03-10,1851,A,80,6.1NRT,298.72,24.92,D
7.67852,-75.02602,325.43,1.19,1.08,2023-03-10,1851,A,71,6.1NRT,297.65,16.99,D
7.3386,-77.44519,326.32,1,1,2023-03-10,1851,A,78,6.1NRT,295.88,17.24,D
7.71412,-74.91099,332.28,1.21,1.09,2023-03-10,1851,A,83,6.1NRT,299.44,28.29,D
7.71425,-75.0526,334.62,1.18,1.08,2023-03-10,1851,A,85,6.1NRT,299.43,31.77,D
7.75524,-74.97152,344.25,1.2,1.09,2023-03-10,1851,A,91,6.1NRT,301.14,51.54,D
7.75801,-74.96674,325.13,1.2,1.09,2023-03-10,1851,A,68,6.1NRT,300.45,15.75,D
7.40961,-77.46133,325.73,1,1,2023-03-10,1851,A,77,6.1NRT,297.75,17.26,D
7.40832,-77.47028,317.65,1,1,2023-03-10,1851,A,64,6.1NRT,297.37,9.28,D
7.74566,-75.41172,325.47,1.14,1.06,2023-03-10,1851,A,70,6.1NRT,303.02,13.12,D
7.55452,-76.89585,324.12,1.01,1.01,2023-03-10,1851,A,75,6.1NRT,300.97,11.27,D
7.48486,-77.38112,325.77,1,1,2023-03-10,1851,A,77,6.1NRT,300.28,16.07,D
7.67659,-76.17005,325.24,1.06,1.03,2023-03-10,1851,A,75,6.1NRT,297.14,16.54,D
7.75377,-75.67538,319.58,1.11,1.05,2023-03-10,1851,A,45,6.1NRT,296.78,9.54,D
7.76996,-75.62724,325.81,1.11,1.05,2023-03-10,1851,A,60,6.1NRT,297.84,14.98,D
7.60599,-76.86372,319.2,1.01,1.01,2023-03-10,1851,A,63,6.1NRT,299.64,5.62,D
7.6047,-76.8728,320.28,1.01,1.01,2023-03-10,1851,A,65,6.1NRT,299.58,6.44,D
7.57111,-77.23586,354.6,1,1,2023-03-10,1851,A,97,6.1NRT,299.04,65.55,D
7.56982,-77.24482,328.52,1,1,2023-03-10,1851,A,80,6.1NRT,295.05,19.69,D
7.91149,-74.8848,329.21,1.22,1.1,2023-03-10,1851,A,79,6.1NRT,299.48,24.01,D
7.72529,-76.41336,345.91,1.04,1.02,2023-03-10,1851,A,92,6.1NRT,302.93,46.85,D
7.86725,-75.85728,328.36,1.09,1.04,2023-03-10,1851,A,78,6.1NRT,296.88,19.18,D
7.89276,-76.26833,326.02,1.05,1.02,2023-03-10,1851,A,57,6.1NRT,300.46,14.95,D
8.01013,-75.88026,321.97,1.09,1.04,2023-03-10,1851,A,53,6.1NRT,300.16,10.32,D
7.92731,-77.12918,402.55,1.01,1,2023-03-10,1851,A,100,6.1NRT,303.51,263.17,D
7.85865,-77.8599,315.65,1,1,2023-03-10,1851,A,48,6.1NRT,291.91,7.81,D
7.84529,-78.07776,325.26,1.01,1,2023-03-10,1851,A,74,6.1NRT,295.86,17.62,D
8.09159,-77.13123,334.48,1.01,1,2023-03-10,1851,A,85,6.1NRT,297.28,27.43,D
7.58344,-80.81463,314.55,1.29,1.13,2023-03-10,1851,A,61,6.1NRT,298.04,9.18,D
8.14581,-77.08117,344.39,1.01,1.01,2023-03-10,1851,A,91,6.1NRT,300.16,41.34,D
8.15477,-77.08247,393.95,1.01,1.01,2023-03-10,1851,A,100,6.1NRT,304.55,211.02,D
7.64547,-80.74357,323.36,1.28,1.12,2023-03-10,1851,A,76,6.1NRT,299.92,17.3,D
7.64376,-80.75494,340.46,1.28,1.12,2023-03-10,1851,A,90,6.1NRT,300.21,51.52,D
7.6743,-80.7532,321.81,1.28,1.12,2023-03-10,1851,A,74,6.1NRT,299.54,14.71,D
8.31129,-76.55941,327.86,1.04,1.02,2023-03-10,1851,A,76,6.1NRT,298.94,18.51,D
7.69188,-80.839,323.09,1.29,1.13,2023-03-10,1851,A,76,6.1NRT,296.08,20.45,D
7.73057,-80.85489,318.57,1.3,1.13,2023-03-10,1851,A,62,6.1NRT,296.19,13.61,D
7.73152,-80.84992,316.04,1.29,1.13,2023-03-10,1851,A,58,6.1NRT,296.12,9.2,D
8.19591,-77.82478,322.6,1,1,2023-03-10,1851,A,29,6.1NRT,299.46,11.24,D
8.65368,-75.42422,332.9,1.16,1.07,2023-03-10,1851,A,80,6.1NRT,305.34,20.05,D
8.91986,-73.82561,328.65,1.46,1.2,2023-03-10,1851,A,0,6.1NRT,304.19,25.64,D
8.57228,-76.47317,321.7,1.05,1.02,2023-03-10,1851,A,65,6.1NRT,298.42,9.64,D
8.60316,-76.64903,319.64,1.04,1.02,2023-03-10,1851,A,42,6.1NRT,299.86,7.52,D
8.81179,-75.46962,334.67,1.16,1.07,2023-03-10,1851,A,73,6.1NRT,302.67,22.82,D
9.21025,-73.95022,332.09,1.45,1.19,2023-03-10,1851,A,79,6.1NRT,302.22,30.09,D
8.65174,-78.10581,332.57,1,1,2023-03-10,1851,A,64,6.1NRT,290.62,25.74,D
8.65044,-78.11479,319.29,1,1,2023-03-10,1851,A,0,6.1NRT,291.76,10.41,D
8.66687,-78.32565,314.76,1.01,1,2023-03-10,1851,A,33,6.1NRT,294.41,4.77,D
8.79005,-78.35926,319.9,1.01,1,2023-03-10,1851,A,54,6.1NRT,298.69,10.01,D
8.46463,-80.60632,326.83,1.22,1.1,2023-03-10,1851,A,77,6.1NRT,299.23,16.66,D
8.46296,-80.61726,322.9,1.23,1.1,2023-03-10,1851,A,72,6.1NRT,300.75,10.86,D
8.47449,-80.6073,322.63,1.22,1.1,2023-03-10,1851,A,68,6.1NRT,299.79,10.51,D
8.58677,-79.99024,319.46,1.13,1.06,2023-03-10,1851,A,53,6.1NRT,301.89,8.35,D
9.38439,-74.63622,347.64,1.31,1.14,2023-03-10,1851,A,0,6.1NRT,307.01,62.03,D
8.82666,-78.74246,320.64,1.02,1.01,2023-03-10,1851,A,65,6.1NRT,297.41,11.6,D
8.25739,-82.46894,315.31,1.64,1.26,2023-03-10,1851,A,63,6.1NRT,297.65,15.58,D
8.89115,-78.42688,324.82,1.01,1,2023-03-10,1851,A,78,6.1NRT,299.03,15.1,D
8.88984,-78.43584,322.33,1.01,1,2023-03-10,1851,A,71,6.1NRT,295.84,12.75,D
8.87635,-78.59102,328.62,1.01,1.01,2023-03-10,1851,A,76,6.1NRT,299.98,19.42,D
9.56635,-73.78025,326.43,1.51,1.21,2023-03-10,1851,A,71,6.1NRT,297.49,24.84,D
8.90107,-78.60993,344.46,1.02,1.01,2023-03-10,1851,A,70,6.1NRT,299.17,47.05,D
8.89974,-78.619,327.38,1.02,1.01,2023-03-10,1851,A,60,6.1NRT,296.95,21.19,D
9.47743,-75.14313,340.42,1.23,1.1,2023-03-10,1851,A,86,6.1NRT,310.09,33.82,D
8.76047,-80.28897,320.55,1.17,1.08,2023-03-10,1851,A,74,6.1NRT,293.91,14.51,D
8.82922,-79.964,316.68,1.12,1.06,2023-03-10,1851,A,59,6.1NRT,299.73,5.61,D
8.78119,-80.28156,327,1.17,1.07,2023-03-10,1851,A,80,6.1NRT,297.51,22.11,D
8.83776,-80.09988,323.38,1.14,1.06,2023-03-10,1851,A,77,6.1NRT,299.47,16.33,D
9.67561,-74.38168,336.65,1.37,1.16,2023-03-10,1851,A,81,6.1NRT,304.52,34.99,D
8.83677,-80.2368,322.28,1.16,1.07,2023-03-10,1851,A,64,6.1NRT,297.63,15.16,D
8.83968,-80.24289,321.69,1.16,1.07,2023-03-10,1851,A,67,6.1NRT,297.46,14.61,D
8.85714,-80.19267,317.87,1.15,1.07,2023-03-10,1851,A,38,6.1NRT,298.07,9.15,D
8.85397,-80.21333,319.64,1.15,1.07,2023-03-10,1851,A,57,6.1NRT,298.17,11.39,D
8.84442,-80.27563,315.81,1.16,1.07,2023-03-10,1851,A,56,6.1NRT,296.44,8.58,D
9.59029,-75.14931,331.1,1.23,1.1,2023-03-10,1851,A,63,6.1NRT,305.15,23.63,D
8.86985,-80.23702,329.89,1.16,1.07,2023-03-10,1851,A,83,6.1NRT,298.51,24.92,D
8.88408,-80.20747,326.18,1.15,1.07,2023-03-10,1851,A,79,6.1NRT,297.41,19.49,D
8.89359,-80.20898,338.74,1.15,1.07,2023-03-10,1851,A,89,6.1NRT,299.81,41.02,D
8.86992,-80.36552,313.63,1.17,1.08,2023-03-10,1851,A,59,6.1NRT,295.97,7.83,D
